,Unnamed: 0,traveller_id,lat_o,lng_o,lat_d,lng_d,css_o,lat_css_o,lng_css_o,css_d,lat_css_d,lng_css_d
689,745,t745,55.7035416,12.538201,55.6944184,12.5088552,Bygmestervej 59,55.70464879999999,12.5368945,Nesbyholmvej 1,55.6967862,12.5046889
690,746,t746,55.7035416,12.538201,55.6957116,12.5020127,Bygmestervej 59,55.70464879999999,12.5368945,Nesbyholmvej 1,55.6967862,12.5046889
691,747,t747,55.7035416,12.538201,55.6815622,12.6035183,Bygmestervej 59,55.70464879999999,12.5368945,Halvtolv 19,55.678067,12.605109
692,748,t748,55.7035416,12.538201,55.679351,12.6063932,Bygmestervej 59,55.70464879999999,12.5368945,Halvtolv 19,55.678067,12.605109
693,749,t749,55.7035416,12.538201,55.6821885,12.5853534,Bygmestervej 59,55.70464879999999,12.5368945,Solvgade 11,55.68544739999999,12.5850568
694,750,t750,55.7035416,12.538201,55.6858274,12.5772687,Bygmestervej 59,55.70464879999999,12.5368945,Solvgade 11,55.68544739999999,12.5850568
695,751,t751,55.7035416,12.538201,55.6757724,12.5426171,Bygmestervej 59,55.70464879999999,12.5368945,Amalievej 1,55.6795777,12.5433161
696,752,t752,55.7035416,12.538201,55.677688,12.546912,Bygmestervej 59,55.70464879999999,12.5368945,Amalievej 1,55.6795777,12.5433161
697,753,t753,55.7035416,12.538201,55.7326892,12.5690945,Bygmestervej 59,55.70464879999999,12.5368945,Esthersvej 34,55.7309704,12.5659228
698,754,t754,55.7035416,12.538201,55.73273,12.5654915,Bygmestervej 59,55.70464879999999,12.5368945,Esthersvej 34,55.7309704,12.5659228
699,755,t755,55.7035416,12.538201,55.7051614,12.481215,Bygmestervej 59,55.70464879999999,12.5368945,Husumvej (overfor 131),55.7046643,12.4787843
700,756,t756,55.7035416,12.538201,55.6538288,12.566855,Bygmestervej 59,55.70464879999999,12.5368945,Drechselsgade 13,55.6571548,12.5684851
701,757,t757,55.7035416,12.538201,55.6576191,12.566949,Bygmestervej 59,55.70464879999999,12.5368945,Drechselsgade 13,55.6571548,12.5684851
702,758,t758,55.7035416,12.538201,55.713568,12.5927798,Bygmestervej 59,55.70464879999999,12.5368945,Orientkaj 4,55.711612,12.5952725
703,759,t759,55.7035416,12.538201,55.710214,12.5926909,Bygmestervej 59,55.70464879999999,12.5368945,Orientkaj 4,55.711612,12.5952725
704,765,t765,55.7035416,12.538201,55.6303298,12.5758695,Bygmestervej 59,55.70464879999999,12.5368945,Arne Jacobsens Alle 7,55.6317174,12.5736554
705,766,t766,55.7035416,12.538201,55.630171,12.576398,Bygmestervej 59,55.70464879999999,12.5368945,Arne Jacobsens Alle 7,55.6317174,12.5736554
706,767,t767,55.7035416,12.538201,55.695981,12.566608,Bygmestervej 59,55.70464879999999,12.5368945,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
707,768,t768,55.7035416,12.538201,55.695981,12.566608,Bygmestervej 59,55.70464879999999,12.5368945,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
708,769,t769,55.7035416,12.538201,55.7337192,12.5151561,Bygmestervej 59,55.70464879999999,12.5368945,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
709,770,t770,55.7035416,12.538201,55.73391059999999,12.5147976,Bygmestervej 59,55.70464879999999,12.5368945,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
710,771,t771,55.7035416,12.538201,55.649143,12.538063,Bygmestervej 59,55.70464879999999,12.5368945,Borgbjergsvej 43,55.6498214,12.5355941
711,772,t772,55.7035416,12.538201,55.6508857,12.5362424,Bygmestervej 59,55.70464879999999,12.5368945,Borgbjergsvej 43,55.6498214,12.5355941
712,773,t773,55.7035416,12.538201,55.656097,12.4854309,Bygmestervej 59,55.70464879999999,12.5368945,Vigerslev Venge 60,55.656498,12.489456
713,774,t774,55.7035416,12.538201,55.656243,12.49368,Bygmestervej 59,55.70464879999999,12.5368945,Vigerslev Venge 60,55.656498,12.489456
714,775,t775,55.7035416,12.538201,55.68661609999999,12.4911945,Bygmestervej 59,55.70464879999999,12.5368945,Dronninglundvej 12,55.689496,12.489151
715,776,t776,55.7035416,12.538201,55.68832579999999,12.489222,Bygmestervej 59,55.70464879999999,12.5368945,Dronninglundvej 12,55.689496,12.489151
716,777,t777,55.7035416,12.538201,55.67162899999999,12.546236,Bygmestervej 59,55.70464879999999,12.5368945,Westend 8,55.6718713,12.5516401
717,778,t778,55.7035416,12.538201,55.6737346,12.550013,Bygmestervej 59,55.70464879999999,12.5368945,Westend 8,55.6718713,12.5516401
718,779,t779,55.7035416,12.538201,55.6681772,12.5494579,Bygmestervej 59,55.70464879999999,12.5368945,Westend 8,55.6718713,12.5516401
719,780,t780,55.7023483,12.535914,55.66034659999999,12.6124427,Bygmestervej 59,55.70464879999999,12.5368945,Albaniensgade 4,55.6629687,12.6150036
720,781,t781,55.7023483,12.535914,55.663417,12.613829,Bygmestervej 59,55.70464879999999,12.5368945,Albaniensgade 4,55.6629687,12.6150036
721,785,t785,55.7023483,12.535914,55.6957116,12.5020127,Bygmestervej 59,55.70464879999999,12.5368945,Nesbyholmvej 1,55.6967862,12.5046889
722,786,t786,55.7023483,12.535914,55.6815622,12.6035183,Bygmestervej 59,55.70464879999999,12.5368945,Halvtolv 19,55.678067,12.605109
723,787,t787,55.7023483,12.535914,55.679351,12.6063932,Bygmestervej 59,55.70464879999999,12.5368945,Halvtolv 19,55.678067,12.605109
724,788,t788,55.7023483,12.535914,55.6821885,12.5853534,Bygmestervej 59,55.70464879999999,12.5368945,Solvgade 11,55.68544739999999,12.5850568
725,789,t789,55.7023483,12.535914,55.6858274,12.5772687,Bygmestervej 59,55.70464879999999,12.5368945,Solvgade 11,55.68544739999999,12.5850568
726,790,t790,55.7023483,12.535914,55.6757724,12.5426171,Bygmestervej 59,55.70464879999999,12.5368945,Amalievej 1,55.6795777,12.5433161
727,791,t791,55.7023483,12.535914,55.677688,12.546912,Bygmestervej 59,55.70464879999999,12.5368945,Amalievej 1,55.6795777,12.5433161
728,792,t792,55.7023483,12.535914,55.7326892,12.5690945,Bygmestervej 59,55.70464879999999,12.5368945,Esthersvej 34,55.7309704,12.5659228
729,793,t793,55.7023483,12.535914,55.73273,12.5654915,Bygmestervej 59,55.70464879999999,12.5368945,Esthersvej 34,55.7309704,12.5659228
730,794,t794,55.7023483,12.535914,55.7051614,12.481215,Bygmestervej 59,55.70464879999999,12.5368945,Husumvej (overfor 131),55.7046643,12.4787843
731,795,t795,55.7023483,12.535914,55.6538288,12.566855,Bygmestervej 59,55.70464879999999,12.5368945,Drechselsgade 13,55.6571548,12.5684851
732,796,t796,55.7023483,12.535914,55.6576191,12.566949,Bygmestervej 59,55.70464879999999,12.5368945,Drechselsgade 13,55.6571548,12.5684851
733,797,t797,55.7023483,12.535914,55.713568,12.5927798,Bygmestervej 59,55.70464879999999,12.5368945,Orientkaj 4,55.711612,12.5952725
734,798,t798,55.7023483,12.535914,55.710214,12.5926909,Bygmestervej 59,55.70464879999999,12.5368945,Orientkaj 4,55.711612,12.5952725
735,804,t804,55.7023483,12.535914,55.6303298,12.5758695,Bygmestervej 59,55.70464879999999,12.5368945,Arne Jacobsens Alle 7,55.6317174,12.5736554
736,805,t805,55.7023483,12.535914,55.630171,12.576398,Bygmestervej 59,55.70464879999999,12.5368945,Arne Jacobsens Alle 7,55.6317174,12.5736554
737,806,t806,55.7023483,12.535914,55.695981,12.566608,Bygmestervej 59,55.70464879999999,12.5368945,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
738,807,t807,55.7023483,12.535914,55.695981,12.566608,Bygmestervej 59,55.70464879999999,12.5368945,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
739,808,t808,55.7023483,12.535914,55.7337192,12.5151561,Bygmestervej 59,55.70464879999999,12.5368945,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
740,809,t809,55.7023483,12.535914,55.73391059999999,12.5147976,Bygmestervej 59,55.70464879999999,12.5368945,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
741,810,t810,55.7023483,12.535914,55.649143,12.538063,Bygmestervej 59,55.70464879999999,12.5368945,Borgbjergsvej 43,55.6498214,12.5355941
742,811,t811,55.7023483,12.535914,55.6508857,12.5362424,Bygmestervej 59,55.70464879999999,12.5368945,Borgbjergsvej 43,55.6498214,12.5355941
743,812,t812,55.7023483,12.535914,55.656097,12.4854309,Bygmestervej 59,55.70464879999999,12.5368945,Vigerslev Venge 60,55.656498,12.489456
744,813,t813,55.7023483,12.535914,55.656243,12.49368,Bygmestervej 59,55.70464879999999,12.5368945,Vigerslev Venge 60,55.656498,12.489456
745,814,t814,55.7023483,12.535914,55.68661609999999,12.4911945,Bygmestervej 59,55.70464879999999,12.5368945,Dronninglundvej 12,55.689496,12.489151
746,815,t815,55.7023483,12.535914,55.68832579999999,12.489222,Bygmestervej 59,55.70464879999999,12.5368945,Dronninglundvej 12,55.689496,12.489151
747,816,t816,55.7023483,12.535914,55.67162899999999,12.546236,Bygmestervej 59,55.70464879999999,12.5368945,Westend 8,55.6718713,12.5516401
748,817,t817,55.7023483,12.535914,55.6737346,12.550013,Bygmestervej 59,55.70464879999999,12.5368945,Westend 8,55.6718713,12.5516401
749,818,t818,55.7023483,12.535914,55.6681772,12.5494579,Bygmestervej 59,55.70464879999999,12.5368945,Westend 8,55.6718713,12.5516401
750,819,t819,55.7030729,12.5477827,55.66034659999999,12.6124427,Egirsgade 65,55.7009488,12.5486256,Albaniensgade 4,55.6629687,12.6150036
751,820,t820,55.7030729,12.5477827,55.663417,12.613829,Egirsgade 65,55.7009488,12.5486256,Albaniensgade 4,55.6629687,12.6150036
752,823,t823,55.7030729,12.5477827,55.6944184,12.5088552,Egirsgade 65,55.7009488,12.5486256,Nesbyholmvej 1,55.6967862,12.5046889
753,824,t824,55.7030729,12.5477827,55.6957116,12.5020127,Egirsgade 65,55.7009488,12.5486256,Nesbyholmvej 1,55.6967862,12.5046889
754,825,t825,55.7030729,12.5477827,55.6815622,12.6035183,Egirsgade 65,55.7009488,12.5486256,Halvtolv 19,55.678067,12.605109
755,826,t826,55.7030729,12.5477827,55.679351,12.6063932,Egirsgade 65,55.7009488,12.5486256,Halvtolv 19,55.678067,12.605109
756,827,t827,55.7030729,12.5477827,55.6821885,12.5853534,Egirsgade 65,55.7009488,12.5486256,Solvgade 11,55.68544739999999,12.5850568
757,828,t828,55.7030729,12.5477827,55.6858274,12.5772687,Egirsgade 65,55.7009488,12.5486256,Solvgade 11,55.68544739999999,12.5850568
758,829,t829,55.7030729,12.5477827,55.6757724,12.5426171,Egirsgade 65,55.7009488,12.5486256,Amalievej 1,55.6795777,12.5433161
759,830,t830,55.7030729,12.5477827,55.677688,12.546912,Egirsgade 65,55.7009488,12.5486256,Amalievej 1,55.6795777,12.5433161
760,831,t831,55.7030729,12.5477827,55.7326892,12.5690945,Egirsgade 65,55.7009488,12.5486256,Esthersvej 34,55.7309704,12.5659228
761,832,t832,55.7030729,12.5477827,55.73273,12.5654915,Egirsgade 65,55.7009488,12.5486256,Esthersvej 34,55.7309704,12.5659228
762,833,t833,55.7030729,12.5477827,55.7051614,12.481215,Egirsgade 65,55.7009488,12.5486256,Husumvej (overfor 131),55.7046643,12.4787843
763,834,t834,55.7030729,12.5477827,55.6538288,12.566855,Egirsgade 65,55.7009488,12.5486256,Drechselsgade 13,55.6571548,12.5684851
764,835,t835,55.7030729,12.5477827,55.6576191,12.566949,Egirsgade 65,55.7009488,12.5486256,Drechselsgade 13,55.6571548,12.5684851
765,836,t836,55.7030729,12.5477827,55.713568,12.5927798,Egirsgade 65,55.7009488,12.5486256,Orientkaj 4,55.711612,12.5952725
766,837,t837,55.7030729,12.5477827,55.710214,12.5926909,Egirsgade 65,55.7009488,12.5486256,Orientkaj 4,55.711612,12.5952725
767,843,t843,55.7030729,12.5477827,55.6303298,12.5758695,Egirsgade 65,55.7009488,12.5486256,Arne Jacobsens Alle 7,55.6317174,12.5736554
768,844,t844,55.7030729,12.5477827,55.630171,12.576398,Egirsgade 65,55.7009488,12.5486256,Arne Jacobsens Alle 7,55.6317174,12.5736554
769,847,t847,55.7030729,12.5477827,55.7337192,12.5151561,Egirsgade 65,55.7009488,12.5486256,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
770,848,t848,55.7030729,12.5477827,55.73391059999999,12.5147976,Egirsgade 65,55.7009488,12.5486256,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
771,849,t849,55.7030729,12.5477827,55.649143,12.538063,Egirsgade 65,55.7009488,12.5486256,Borgbjergsvej 43,55.6498214,12.5355941
772,850,t850,55.7030729,12.5477827,55.6508857,12.5362424,Egirsgade 65,55.7009488,12.5486256,Borgbjergsvej 43,55.6498214,12.5355941
773,851,t851,55.7030729,12.5477827,55.656097,12.4854309,Egirsgade 65,55.7009488,12.5486256,Vigerslev Venge 60,55.656498,12.489456
774,852,t852,55.7030729,12.5477827,55.656243,12.49368,Egirsgade 65,55.7009488,12.5486256,Vigerslev Venge 60,55.656498,12.489456
775,853,t853,55.7030729,12.5477827,55.68661609999999,12.4911945,Egirsgade 65,55.7009488,12.5486256,Dronninglundvej 12,55.689496,12.489151
776,854,t854,55.7030729,12.5477827,55.68832579999999,12.489222,Egirsgade 65,55.7009488,12.5486256,Dronninglundvej 12,55.689496,12.489151
777,855,t855,55.7030729,12.5477827,55.67162899999999,12.546236,Egirsgade 65,55.7009488,12.5486256,Westend 8,55.6718713,12.5516401
778,856,t856,55.7030729,12.5477827,55.6737346,12.550013,Egirsgade 65,55.7009488,12.5486256,Westend 8,55.6718713,12.5516401
779,857,t857,55.7030729,12.5477827,55.6681772,12.5494579,Egirsgade 65,55.7009488,12.5486256,Westend 8,55.6718713,12.5516401
780,858,t858,55.700964,12.5414659,55.66034659999999,12.6124427,Egirsgade 65,55.7009488,12.5486256,Albaniensgade 4,55.6629687,12.6150036
781,859,t859,55.700964,12.5414659,55.663417,12.613829,Egirsgade 65,55.7009488,12.5486256,Albaniensgade 4,55.6629687,12.6150036
782,862,t862,55.700964,12.5414659,55.6944184,12.5088552,Egirsgade 65,55.7009488,12.5486256,Nesbyholmvej 1,55.6967862,12.5046889
783,863,t863,55.700964,12.5414659,55.6957116,12.5020127,Egirsgade 65,55.7009488,12.5486256,Nesbyholmvej 1,55.6967862,12.5046889
784,864,t864,55.700964,12.5414659,55.6815622,12.6035183,Egirsgade 65,55.7009488,12.5486256,Halvtolv 19,55.678067,12.605109
785,865,t865,55.700964,12.5414659,55.679351,12.6063932,Egirsgade 65,55.7009488,12.5486256,Halvtolv 19,55.678067,12.605109
786,866,t866,55.700964,12.5414659,55.6821885,12.5853534,Egirsgade 65,55.7009488,12.5486256,Solvgade 11,55.68544739999999,12.5850568
787,867,t867,55.700964,12.5414659,55.6858274,12.5772687,Egirsgade 65,55.7009488,12.5486256,Solvgade 11,55.68544739999999,12.5850568
788,868,t868,55.700964,12.5414659,55.6757724,12.5426171,Egirsgade 65,55.7009488,12.5486256,Amalievej 1,55.6795777,12.5433161
789,869,t869,55.700964,12.5414659,55.677688,12.546912,Egirsgade 65,55.7009488,12.5486256,Amalievej 1,55.6795777,12.5433161
790,870,t870,55.700964,12.5414659,55.7326892,12.5690945,Egirsgade 65,55.7009488,12.5486256,Esthersvej 34,55.7309704,12.5659228
791,871,t871,55.700964,12.5414659,55.73273,12.5654915,Egirsgade 65,55.7009488,12.5486256,Esthersvej 34,55.7309704,12.5659228
792,872,t872,55.700964,12.5414659,55.7051614,12.481215,Egirsgade 65,55.7009488,12.5486256,Husumvej (overfor 131),55.7046643,12.4787843
793,873,t873,55.700964,12.5414659,55.6538288,12.566855,Egirsgade 65,55.7009488,12.5486256,Drechselsgade 13,55.6571548,12.5684851
794,874,t874,55.700964,12.5414659,55.6576191,12.566949,Egirsgade 65,55.7009488,12.5486256,Drechselsgade 13,55.6571548,12.5684851
795,875,t875,55.700964,12.5414659,55.713568,12.5927798,Egirsgade 65,55.7009488,12.5486256,Orientkaj 4,55.711612,12.5952725
796,876,t876,55.700964,12.5414659,55.710214,12.5926909,Egirsgade 65,55.7009488,12.5486256,Orientkaj 4,55.711612,12.5952725
797,882,t882,55.700964,12.5414659,55.6303298,12.5758695,Egirsgade 65,55.7009488,12.5486256,Arne Jacobsens Alle 7,55.6317174,12.5736554
798,883,t883,55.700964,12.5414659,55.630171,12.576398,Egirsgade 65,55.7009488,12.5486256,Arne Jacobsens Alle 7,55.6317174,12.5736554
799,886,t886,55.700964,12.5414659,55.7337192,12.5151561,Egirsgade 65,55.7009488,12.5486256,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
800,887,t887,55.700964,12.5414659,55.73391059999999,12.5147976,Egirsgade 65,55.7009488,12.5486256,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
801,888,t888,55.700964,12.5414659,55.649143,12.538063,Egirsgade 65,55.7009488,12.5486256,Borgbjergsvej 43,55.6498214,12.5355941
802,889,t889,55.700964,12.5414659,55.6508857,12.5362424,Egirsgade 65,55.7009488,12.5486256,Borgbjergsvej 43,55.6498214,12.5355941
803,890,t890,55.700964,12.5414659,55.656097,12.4854309,Egirsgade 65,55.7009488,12.5486256,Vigerslev Venge 60,55.656498,12.489456
804,891,t891,55.700964,12.5414659,55.656243,12.49368,Egirsgade 65,55.7009488,12.5486256,Vigerslev Venge 60,55.656498,12.489456
805,892,t892,55.700964,12.5414659,55.68661609999999,12.4911945,Egirsgade 65,55.7009488,12.5486256,Dronninglundvej 12,55.689496,12.489151
806,893,t893,55.700964,12.5414659,55.68832579999999,12.489222,Egirsgade 65,55.7009488,12.5486256,Dronninglundvej 12,55.689496,12.489151
807,894,t894,55.700964,12.5414659,55.67162899999999,12.546236,Egirsgade 65,55.7009488,12.5486256,Westend 8,55.6718713,12.5516401
808,895,t895,55.700964,12.5414659,55.6737346,12.550013,Egirsgade 65,55.7009488,12.5486256,Westend 8,55.6718713,12.5516401
809,896,t896,55.700964,12.5414659,55.6681772,12.5494579,Egirsgade 65,55.7009488,12.5486256,Westend 8,55.6718713,12.5516401
810,897,t897,55.6935246,12.5337137,55.66034659999999,12.6124427,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Albaniensgade 4,55.6629687,12.6150036
811,898,t898,55.6935246,12.5337137,55.663417,12.613829,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Albaniensgade 4,55.6629687,12.6150036
812,899,t899,55.6935246,12.5337137,55.7155986,12.5491707,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Bispebjerg Bakke 22,55.714287,12.544606
813,900,t900,55.6935246,12.5337137,55.7145986,12.5472417,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Bispebjerg Bakke 22,55.714287,12.544606
814,902,t902,55.6935246,12.5337137,55.6957116,12.5020127,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Nesbyholmvej 1,55.6967862,12.5046889
815,903,t903,55.6935246,12.5337137,55.6815622,12.6035183,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Halvtolv 19,55.678067,12.605109
816,904,t904,55.6935246,12.5337137,55.679351,12.6063932,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Halvtolv 19,55.678067,12.605109
817,905,t905,55.6935246,12.5337137,55.6821885,12.5853534,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Solvgade 11,55.68544739999999,12.5850568
818,906,t906,55.6935246,12.5337137,55.6858274,12.5772687,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Solvgade 11,55.68544739999999,12.5850568
819,907,t907,55.6935246,12.5337137,55.6757724,12.5426171,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Amalievej 1,55.6795777,12.5433161
820,908,t908,55.6935246,12.5337137,55.677688,12.546912,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Amalievej 1,55.6795777,12.5433161
821,909,t909,55.6935246,12.5337137,55.7326892,12.5690945,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Esthersvej 34,55.7309704,12.5659228
822,910,t910,55.6935246,12.5337137,55.73273,12.5654915,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Esthersvej 34,55.7309704,12.5659228
823,911,t911,55.6935246,12.5337137,55.7051614,12.481215,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Husumvej (overfor 131),55.7046643,12.4787843
824,912,t912,55.6935246,12.5337137,55.6538288,12.566855,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Drechselsgade 13,55.6571548,12.5684851
825,913,t913,55.6935246,12.5337137,55.6576191,12.566949,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Drechselsgade 13,55.6571548,12.5684851
826,914,t914,55.6935246,12.5337137,55.713568,12.5927798,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Orientkaj 4,55.711612,12.5952725
827,915,t915,55.6935246,12.5337137,55.710214,12.5926909,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Orientkaj 4,55.711612,12.5952725
828,921,t921,55.6935246,12.5337137,55.6303298,12.5758695,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Arne Jacobsens Alle 7,55.6317174,12.5736554
829,922,t922,55.6935246,12.5337137,55.630171,12.576398,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Arne Jacobsens Alle 7,55.6317174,12.5736554
830,923,t923,55.6935246,12.5337137,55.695981,12.566608,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
831,924,t924,55.6935246,12.5337137,55.695981,12.566608,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
832,925,t925,55.6935246,12.5337137,55.7337192,12.5151561,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
833,926,t926,55.6935246,12.5337137,55.73391059999999,12.5147976,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),55.7349516,12.513523
834,927,t927,55.6935246,12.5337137,55.649143,12.538063,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Borgbjergsvej 43,55.6498214,12.5355941
835,928,t928,55.6935246,12.5337137,55.6508857,12.5362424,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Borgbjergsvej 43,55.6498214,12.5355941
836,929,t929,55.6935246,12.5337137,55.656097,12.4854309,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Vigerslev Venge 60,55.656498,12.489456
837,930,t930,55.6935246,12.5337137,55.656243,12.49368,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Vigerslev Venge 60,55.656498,12.489456
838,931,t931,55.6935246,12.5337137,55.68661609999999,12.4911945,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Dronninglundvej 12,55.689496,12.489151
839,932,t932,55.6935246,12.5337137,55.68832579999999,12.489222,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Dronninglundvej 12,55.689496,12.489151
840,933,t933,55.6935246,12.5337137,55.67162899999999,12.546236,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Westend 8,55.6718713,12.5516401
841,934,t934,55.6935246,12.5337137,55.6737346,12.550013,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Westend 8,55.6718713,12.5516401
842,935,t935,55.6935246,12.5337137,55.6681772,12.5494579,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Westend 8,55.6718713,12.5516401
843,936,t936,55.69347029999999,12.5343236,55.66034659999999,12.6124427,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Albaniensgade 4,55.6629687,12.6150036
844,937,t937,55.69347029999999,12.5343236,55.663417,12.613829,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Albaniensgade 4,55.6629687,12.6150036
845,938,t938,55.69347029999999,12.5343236,55.7155986,12.5491707,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Bispebjerg Bakke 22,55.714287,12.544606
846,939,t939,55.69347029999999,12.5343236,55.7145986,12.5472417,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Bispebjerg Bakke 22,55.714287,12.544606
847,941,t941,55.69347029999999,12.5343236,55.6957116,12.5020127,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Nesbyholmvej 1,55.6967862,12.5046889
848,942,t942,55.69347029999999,12.5343236,55.6815622,12.6035183,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Halvtolv 19,55.678067,12.605109
849,943,t943,55.69347029999999,12.5343236,55.679351,12.6063932,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Halvtolv 19,55.678067,12.605109
850,944,t944,55.69347029999999,12.5343236,55.6821885,12.5853534,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Solvgade 11,55.68544739999999,12.5850568
851,945,t945,55.69347029999999,12.5343236,55.6858274,12.5772687,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Solvgade 11,55.68544739999999,12.5850568
852,946,t946,55.69347029999999,12.5343236,55.6757724,12.5426171,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Amalievej 1,55.6795777,12.5433161
853,947,t947,55.69347029999999,12.5343236,55.677688,12.546912,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Amalievej 1,55.6795777,12.5433161
854,948,t948,55.69347029999999,12.5343236,55.7326892,12.5690945,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Esthersvej 34,55.7309704,12.5659228
855,949,t949,55.69347029999999,12.5343236,55.73273,12.5654915,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Esthersvej 34,55.7309704,12.5659228
856,950,t950,55.69347029999999,12.5343236,55.7051614,12.481215,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Husumvej (overfor 131),55.7046643,12.4787843
857,951,t951,55.69347029999999,12.5343236,55.6538288,12.566855,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Drechselsgade 13,55.6571548,12.5684851
858,952,t952,55.69347029999999,12.5343236,55.6576191,12.566949,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Drechselsgade 13,55.6571548,12.5684851
859,953,t953,55.69347029999999,12.5343236,55.713568,12.5927798,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Orientkaj 4,55.711612,12.5952725
860,954,t954,55.69347029999999,12.5343236,55.710214,12.5926909,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Orientkaj 4,55.711612,12.5952725
861,960,t960,55.69347029999999,12.5343236,55.6303298,12.5758695,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Arne Jacobsens Alle 7,55.6317174,12.5736554
862,961,t961,55.69347029999999,12.5343236,55.630171,12.576398,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Arne Jacobsens Alle 7,55.6317174,12.5736554
863,962,t962,55.69347029999999,12.5343236,55.695981,12.566608,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
864,963,t963,55.69347029999999,12.5343236,55.695981,12.566608,Borups Plads (overfor Stefansgade 73),55.6910463,12.5395837,Frederik Vs Vej 13  (Rigshospital P huset),55.698862,12.565549
